Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Marcano, A., Ba, O., Thebault, P., Crétois, R., Marais, S., Duncan, A.C.","Elucidation of innovative antibiofilm materials",2015,"Colloids and Surfaces B: Biointerfaces",136,,,56,63,,,10.1016/j.colsurfb.2015.08.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84941210357&partnerID=40&md5=39034b3e26620aa2405ce90042842cc5",Article,Scopus,2-s2.0-84941210357
"Kolmas, J., Groszyk, E., Piotrowska, U.","Nanocrystalline hydroxyapatite enriched in selenite and manganese ions: physicochemical and antibacterial properties",2015,"Nanoscale Research Letters",10,1, 278,1,9,,1,10.1186/s11671-015-0989-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84957586483&partnerID=40&md5=b12a68b7121f43d2eba5ccaae987d3de",Article,Scopus,2-s2.0-84957586483
"Correa, S., Dreaden, E.C., Gu, L., Hammond, P.T.","Engineering nanolayered particles for modular drug delivery",2015,"Journal of Controlled Release",,,,,,,,10.1016/j.jconrel.2016.01.040,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961844230&partnerID=40&md5=338aea07a2e24c36fb661899eed9ee55",Article in Press,Scopus,2-s2.0-84961844230
"Dobrzański, L.A.","Applications of newly developed nanostructural and microporous materials in biomedical, tissue and mechanical engineering",2015,"Archives of Materials Science and Engineering",76,2,,53,114,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84958058954&partnerID=40&md5=bee1796186394aa0c250dfe23a669ade",Article,Scopus,2-s2.0-84958058954
"Mao, A.S., Mooney, D.J.","Regenerative medicine: Current therapies and future directions",2015,"Proceedings of the National Academy of Sciences of the United States of America",112,47,,14452,14459,,3,10.1073/pnas.1508520112,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948411937&partnerID=40&md5=6dbb2a7ed964fa304fa369564ebd34e0",Conference Paper,Scopus,2-s2.0-84948411937
"Tibbitt, M.W., Rodell, C.B., Burdick, J.A., Anseth, K.S.","Progress in material design for biomedical applications",2015,"Proceedings of the National Academy of Sciences of the United States of America",112,47,,14444,14451,,9,10.1073/pnas.1516247112,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948410667&partnerID=40&md5=6599f27bb068bf36743d61465912ca8a",Conference Paper,Scopus,2-s2.0-84948410667
"Nsiah, B.A., Moore, E.M., Roudsari, L.C., Virdone, N.K., West, J.L.","Angiogenesis in hydrogel biomaterials",2015,"Biosynthetic Polymers for Medical Applications",,,,189,203,,,10.1016/B978-1-78242-105-4.00008-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84960830963&partnerID=40&md5=db9f299af3c1bd0fb5d2cf3ef431b9b9",Book Chapter,Scopus,2-s2.0-84960830963
"Liu, X., Kou, Z., Mu, S.","Porous graphene materials",2015,"Progress in Chemistry",27,11,,1566,1577,,,10.7536/PC150508,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949566872&partnerID=40&md5=09b087c2be9df0f5a6b2356009105c3f",Review,Scopus,2-s2.0-84949566872
"Lee, D.-K., Kim, S.V., Limansubroto, A.N., Yen, A., Soundia, A., Wang, C.-Y., Shi, W., Hong, C., Tetradis, S., Kim, Y., Park, N.-H., Kang, M.K., Ho, D.","Nanodiamond-Gutta Percha Composite Biomaterials for Root Canal Therapy",2015,"ACS Nano",9,11,,11490,11501,,5,10.1021/acsnano.5b05718,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948440640&partnerID=40&md5=85c45c00d271c00efe7a68fa0cb07406",Article,Scopus,2-s2.0-84948440640
"Yalçınkaya, S., Demirbilek, C., Dinç, C.Ö.","Preparation and characterization of polypyrrole/dextran sulphate composite: its electrochemical and thermal behaviors",2015,"Polymer Bulletin",72,11,,2843,2855,,1,10.1007/s00289-015-1439-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84941941347&partnerID=40&md5=836d39f31e3381ea5e72354cb5d3b407",Article,Scopus,2-s2.0-84941941347
"Munib, Z., Ali, M.N., Ansari, U., Mir, M.","Auxetic Polymeric Bone Stent for Tubular Fractures: Design, Fabrication and Structural Analysis",2015,"Polymer - Plastics Technology and Engineering",54,16,,1667,1678,,,10.1080/03602559.2015.1021481,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949468245&partnerID=40&md5=021a0610aa39cca4226178c3637f9946",Article,Scopus,2-s2.0-84949468245
"Mariscalco, G., Mariani, S., Bichi, S., Biondi, A., Blasio, A., Borsani, P., Corti, F., De Chiara, B., Gherli, R., Leva, C., Russo, C.F., Tasca, G., Vanelli, P., Alfieri, O., Antona, C., Di Credico, G., Esposito, G., Gamba, A., Martinelli, L., Menicanti, L., Paolini, G., Beghi, C.","St. Jude Medical Trifecta aortic valve: Results from a prospective regional multicentre registry",2015,"Journal of Cardiothoracic Surgery",10,1, 169,,,,,10.1186/s13019-015-0379-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84947546527&partnerID=40&md5=1da7467572b6c7cac7e7c3399af9b213",Article,Scopus,2-s2.0-84947546527
"Vedhanayagam, M., Mohan, R., Nair, B.U., Sreeram, K.J.","Nanorod mediated collagen scaffolds as extra cellular matrix mimics",2015,"Biomedical Materials (Bristol)",10,6, 065010,,,,,10.1088/1748-6041/10/6/065010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84950127714&partnerID=40&md5=25fe035012250690743d52c6079a3c90",Article,Scopus,2-s2.0-84950127714
"Girotti, A., Orbanic, D., Ibáñez-Fonseca, A., Gonzalez-Obeso, C., Rodríguez-Cabello, J.C.","Recombinant Technology in the Development of Materials and Systems for Soft-Tissue Repair",2015,"Advanced Healthcare Materials",4,16,,2423,2455,,1,10.1002/adhm.201500152,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954349299&partnerID=40&md5=4e25ecb4458239f819d671946b6bbab8",Article,Scopus,2-s2.0-84954349299
"Lisovsky, A., Chamberlain, M.D., Wells, L.A., Sefton, M.V.","Cell Interactions with Vascular Regenerative MAA-Based Materials in the Context of Wound Healing",2015,"Advanced Healthcare Materials",4,16,,2375,2387,,3,10.1002/adhm.201500192,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954342244&partnerID=40&md5=ec0d86d3a806fa88ad728a1a796264ba",Article,Scopus,2-s2.0-84954342244
"Dzhoyashvili, N.A., Shen, S., Rochev, Y.A.","Natural and Synthetic Materials for Self-Renewal, Long-Term Maintenance, and Differentiation of Induced Pluripotent Stem Cells",2015,"Advanced Healthcare Materials",4,16,,2342,2359,,1,10.1002/adhm.201400798,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954365052&partnerID=40&md5=aaf2480542e0a3297be098fd9899eb0d",Article,Scopus,2-s2.0-84954365052
"Kilpatrick, J.I., Revenko, I., Rodriguez, B.J.","Nanomechanics of Cells and Biomaterials Studied by Atomic Force Microscopy",2015,"Advanced Healthcare Materials",4,16,,2456,2474,,2,10.1002/adhm.201500229,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954381895&partnerID=40&md5=cc45bf138d1a160e656db998a15b9888",Article,Scopus,2-s2.0-84954381895
"Yeo, G.C., Aghaei-Ghareh-Bolagh, B., Brackenreg, E.P., Hiob, M.A., Lee, P., Weiss, A.S.","Fabricated Elastin",2015,"Advanced Healthcare Materials",4,16,,2530,2556,,9,10.1002/adhm.201400781,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954386886&partnerID=40&md5=9013807a4197c608f92f3cc54670041c",Article,Scopus,2-s2.0-84954386886
"Hinderer, S., Brauchle, E., Schenke-Layland, K.","Generation and Assessment of Functional Biomaterial Scaffolds for Applications in Cardiovascular Tissue Engineering and Regenerative Medicine",2015,"Advanced Healthcare Materials",4,16,,2326,2341,,2,10.1002/adhm.201400762,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954349912&partnerID=40&md5=ae64fcb03f421aa16fc2332f8e7b867c",Article,Scopus,2-s2.0-84954349912
"Tae Young, A., Kang, J.H., Kang, D.J., Venkatesan, J., Chang, H.K., Bhatnagar, I., Chang, K.-Y., Hwang, J.-H., Salameh, Z., Kim, S.-K., Kim, H.T., Kim, D.G.","Interaction of stem cells with nano hydroxyapatite-fucoidan bionanocomposites for bone tissue regeneration",2015,"International Journal of Biological Macromolecules",,,,,,,,10.1016/j.ijbiomac.2016.07.027,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979067027&partnerID=40&md5=0bc951e7e550f09bf904339dd0e2fc88",Article in Press,Scopus,2-s2.0-84979067027
"Shaker, M.A., Younes, H.M.","Photo-irradiation paradigm: Mapping a remarkable facile technique used for advanced drug, gene and cell delivery",2015,"Journal of Controlled Release",217,,,10,26,,,10.1016/j.jconrel.2015.07.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940379810&partnerID=40&md5=5ad301d0a0cf494f5e53bae399eafbf6",Review,Scopus,2-s2.0-84940379810
"Wajda, A., Bułat, K., Sitarz, M.","Structure and microstructure of the glasses from NaCaPO<inf>4</inf>-SiO<inf>2</inf> and NaCaPO<inf>4</inf>-SiO<inf>2</inf>-AlPO<inf>4</inf> systems",2015,"Journal of Molecular Structure",,,,,,,,10.1016/j.molstruc.2015.12.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84952361890&partnerID=40&md5=d05d167eff98fc259577274cb72ada51",Article in Press,Scopus,2-s2.0-84952361890
"Zorzi, A.R., Amstalden, E.M. I., Plepis, A.M.G., Martins, V.C. A., Ferretti, M., Antonioli, E., Duarte, A.S. S., Luzo, A.C. M., Miranda, J.B.","Effect of human adipose tissue mesenchymal stem cells on the regeneration of ovine articular cartilage",2015,"International Journal of Molecular Sciences",16,11,,26813,26831,,,10.3390/ijms161125989,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946866790&partnerID=40&md5=6389e17b582fce5ba443564e77221db2",Article,Scopus,2-s2.0-84946866790
"Severt, S.Y., Ostrovsky-Snider, N.A., Leger, J.M., Murphy, A.R.","Versatile Method for Producing 2D and 3D Conductive Biomaterial Composites Using Sequential Chemical and Electrochemical Polymerization",2015,"ACS Applied Materials and Interfaces",7,45,,25281,25288,,2,10.1021/acsami.5b07332,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84947705700&partnerID=40&md5=4fc13fe135279e45e05407e4531f68a7",Article,Scopus,2-s2.0-84947705700
"Chou, Y.-N., Wen, T.-C., Chang, Y.","Zwitterionic surface grafting of epoxylated sulfobetaine copolymers for the development of stealth biomaterial interfaces",2015,"Acta Biomaterialia",,,,,,,,10.1016/j.actbio.2016.03.046,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84962034179&partnerID=40&md5=c4d2a90289065beceaf3abe9366b33a7",Article in Press,Scopus,2-s2.0-84962034179
"Voon, L.K., Pang, S.C., Chin, S.F.","Highly porous cellulose beads of controllable sizes derived from regenerated cellulose of printed paper wastes",2015,"Materials Letters",164,,,264,266,,,10.1016/j.matlet.2015.10.161,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946594529&partnerID=40&md5=3e95f5ea50f172b79a75719b744ac231",Article,Scopus,2-s2.0-84946594529
"Wang, J., Ying, X., Liu, J., Li, X., Zhang, W.","Controlled mechanical and swelling properties of urethane acrylate grafted calcium alginate hydrogels",2015,"International Journal of Biological Macromolecules",81,,,11,16,,1,10.1016/j.ijbiomac.2015.07.021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939230089&partnerID=40&md5=884293ad7a630cb42678c00c01ec8edc",Article,Scopus,2-s2.0-84939230089
"Han, H.-S., Kim, H.-K., Kim, Y.-C., Seok, H.-K., Kim, Y.-Y.","Conventional and improved cytotoxicity test methods of newly developed biodegradable magnesium alloys",2015,"Metals and Materials International",21,6,,1108,1117,,,10.1007/s12540-015-5069-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84945282080&partnerID=40&md5=bc06ac32ea9b9bcdbe7c3076e6ea0f8c",Article,Scopus,2-s2.0-84945282080
"Fernandes, D.J., Elias, C.N., Valiev, R.Z.","Properties and performance of ultrafine grained titanium for biomedical applications",2015,"Materials Research",18,6,,1163,1175,,,10.1590/1516-1439.005615,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84958694208&partnerID=40&md5=1ea7505e8fae6c740d0a65ea6859fa41",Article,Scopus,2-s2.0-84958694208
"Ramanathan, G., Singaravelu, S., Raja, M.D., Sivagnanam, U.T.","Synthesis of highly interconnected 3D scaffold from Arothron stellatus skin collagen for tissue engineering application",2015,"Micron",78,,,28,32,,2,10.1016/j.micron.2015.05.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937395654&partnerID=40&md5=5facb7cef42cc170a985079326079393",Article,Scopus,2-s2.0-84937395654
"Shavandi, A., Bekhit, A.A., Bekhit, A.E.-D.A., Sun, Z., Ali, M.A.","Preparation and characterisation of irradiated crab chitosan and New Zealand Arrow squid pen chitosan",2015,"Materials Chemistry and Physics",167,,,295,302,,,10.1016/j.matchemphys.2015.10.047,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84959900364&partnerID=40&md5=ad95682488c490e6e62c578d32e86122",Article,Scopus,2-s2.0-84959900364
"Kannan, M.B.","Electrochemical deposition of calcium phosphates on magnesium and its alloys for improved biodegradation performance: A review",2015,"Surface and Coatings Technology",,,,,,,,10.1016/j.surfcoat.2015.12.044,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84950112019&partnerID=40&md5=b02e2dfd6b3fdacd72ea34c7bc435955",Article in Press,Scopus,2-s2.0-84950112019
"Gasbarro, V., Traina, L., Mascoli, F., Coscia, V., Buffone, G., Grande, R., Fugetto, F., Butrico, L., de Franciscis, S., Serra, R.","Absorbable suture material in carotid surgery",2015,"VASA. Zeitschrift für Gefässkrankheiten",44,6,,451,457,,,10.1024/0301-1526/a000468,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84953343706&partnerID=40&md5=ac4f0dfc5b374f339caa1734198efe88",Article,Scopus,2-s2.0-84953343706
"Adamek, G., Jakubowicz, J.","Tantalum foam made with sucrose as a space holder",2015,"International Journal of Refractory Metals and Hard Materials",53,,,51,55,,,10.1016/j.ijrmhm.2015.04.012,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955663659&partnerID=40&md5=c6681ba1bf65ee729cfe19e909b35552",Article,Scopus,2-s2.0-84955663659
"Fernandes, D.J., Elias, C.N., Vidal, R., Mendes, A.D.M.","Mechanical performance of nickel-titanium archwires",2015,"Materials Research",18,6,,1264,1277,,,10.1590/1516-1439.003615,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84958698997&partnerID=40&md5=9dc35b4125e8c6ad47aa2869dd01442b",Article,Scopus,2-s2.0-84958698997
"Cuijpers, V.M.J.I., Alghamdi, H.S., Van Dijk, N.W.M., Jaroszewicz, J., Walboomers, X.F., Jansen, J.A.","Osteogenesis around CaP-coated titanium implants visualized using 3D histology and micro-computed tomography",2015,"Journal of Biomedical Materials Research - Part A",103,11,,3463,3473,,2,10.1002/jbm.a.35485,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942822118&partnerID=40&md5=9d7b017fdf2de2eee0a731c1175d940f",Article,Scopus,2-s2.0-84942822118
"Qian, W., Zhang, Y., Gordon, A., Chen, W.","Nanotopographic Biomaterials for Isolation of Circulating Tumor Cells",2015,"Journal of Nanotechnology in Engineering and Medicine",5,4, 040802,,,,,10.1115/1.4030420,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84935036396&partnerID=40&md5=cf21620d624f2b2c0bacf93237a4ea31",Article,Scopus,2-s2.0-84935036396
"Ansari, S., Freire, M., Choi, M.G., Tavari, A., Almohaimeed, M., Moshaverinia, A., Zadeh, H.H.","Effects of the orientation of anti-BMP2 monoclonal antibody immobilized on scaffold in antibody-mediated osseous regeneration",2015,"Journal of Biomaterials Applications",30,5,,558,567,,,10.1177/0885328215594704,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948983533&partnerID=40&md5=45a628198ec64afafd84caf8592624a8",Article,Scopus,2-s2.0-84948983533
"Bhardwaj, N., Rajkhowa, R., Wang, X., Devi, D.","Milled non-mulberry silk fibroin microparticles as biomaterial for biomedical applications",2015,"International Journal of Biological Macromolecules",81,,,31,40,,1,10.1016/j.ijbiomac.2015.07.049,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939559357&partnerID=40&md5=c1ca3d1c3ebd6e25c5690a52a2b20169",Article,Scopus,2-s2.0-84939559357
"Boateng, J., Catanzano, O.","Advanced Therapeutic Dressings for Effective Wound Healing - A Review",2015,"Journal of Pharmaceutical Sciences",104,11,,3653,3680,,12,10.1002/jps.24610,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944175605&partnerID=40&md5=c2da2bceb6986546c58bce8758209f48",Review,Scopus,2-s2.0-84944175605
"Udompornmongkol, P., Chiang, B.-H.","Curcumin-loaded polymeric nanoparticles for enhanced anti-colorectal cancer applications",2015,"Journal of Biomaterials Applications",30,5,,537,546,,4,10.1177/0885328215594479,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948950381&partnerID=40&md5=0a9f9c346c55c255a8f35a1ede05a118",Article,Scopus,2-s2.0-84948950381
"Gregoritza, M., Brandl, F.P.","The Diels-Alder reaction: A powerful tool for the design of drug delivery systems and biomaterials",2015,"European Journal of Pharmaceutics and Biopharmaceutics",97,,,438,453,,2,10.1016/j.ejpb.2015.06.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84947908093&partnerID=40&md5=3b69d0c136f2562641614f91c551e2e9",Review,Scopus,2-s2.0-84947908093
"Goonoo, N., Jeetah, R., Bhaw-Luximon, A., Jhurry, D.","Polydioxanone-based bio-materials for tissue engineering and drug/gene delivery applications",2015,"European Journal of Pharmaceutics and Biopharmaceutics",97,,,371,391,,2,10.1016/j.ejpb.2015.05.024,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948418673&partnerID=40&md5=2a2434b3638a4fbe470bcde7b6555077",Review,Scopus,2-s2.0-84948418673
"Song, T., Gu, K., Wang, W., Wang, H., Yang, Y., Yang, L., Ma, P., Ma, X., Zhao, J., Yan, R., Guan, J., Wang, C., Qi, Y., Ya, J.","Prolonged Suppression of Neuropathic Pain by Sequential Delivery of Lidocaine and Thalidomide Drugs Using PEGylated Graphene Oxide",2015,"Journal of Pharmaceutical Sciences",104,11,,3851,3860,,1,10.1002/jps.24598,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944154485&partnerID=40&md5=c977a20824bfa56f6664edd94f80a3c6",Article,Scopus,2-s2.0-84944154485
"De Oliveira, L.G., Figueiredo, L.A., Fernandes-Cunha, G.M., De Miranda, M.B., MacHado, L.A., Da Silva, G.R., De Moura, S.A.L.","Methotrexate Locally Released from Poly(ε-Caprolactone) Implants: Inhibition of the Inflammatory Angiogenesis Response in a Murine Sponge Model and the Absence of Systemic Toxicity",2015,"Journal of Pharmaceutical Sciences",104,11,,3731,3742,,1,10.1002/jps.24569,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944096906&partnerID=40&md5=21c57abb926cc39c589ebbbc09500597",Article,Scopus,2-s2.0-84944096906
"Zenobio, M.A.F., Zenobio, E.G., da Silva, T.A., Nogueira, M.D.S.","Effective atomic numbers (Z<inf>eff</inf>) of based calcium phosphate biomaterials: A comparative study",2015,"Applied Radiation and Isotopes",,,,,,,,10.1016/j.apradiso.2016.04.019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84969522835&partnerID=40&md5=c7f4568568aa9eef1c7cee0eb7c6f4af",Article in Press,Scopus,2-s2.0-84969522835
"Kubota, H., Endo, H., Noma, M., Ishii, H., Tsuchiya, H., Yoshimoto, A., Takahashi, Y., Inaba, Y., Nishino, Y., Nunokawa, M., Hosoi, Y., Ikezoe, T., Nemoto, M., Makino, Y., Nemoto, Y., Matsukura, M., Sugiyama, M., Abe, N., Takeuchi, H., Nagao, G., Kondo, E., Yanagida, O., Yoshino, H., Sudo, K.","Xenopericardial roll graft replacement for infectious pseudoaneurysms and graft infections of the aorta",2015,"Journal of Cardiothoracic Surgery",10,1, 133,,,,,10.1186/s13019-015-0343-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84945569148&partnerID=40&md5=d763c8b357df30202e78c0f3b9d3cf74",Article,Scopus,2-s2.0-84945569148
